folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_bri_tscore_parent,Second Edition Behavior Regulation (BRI) index T score (parent-completed),"Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. <br><br>The Behavior Regulation Index (BRI) captures the adolescent’s ability to regulate and monitor behavior effectively. It is composed of the Inhibit (control impulses; appropriately stop own behavior at the proper time) and Self-Monitor scales (keep track of the effect of own behavior on others). T scores from 60 to 64 are considered mildly elevated, and T scores from 65 to 69 are considered potentially clinically elevated. T scores at or above 70 are considered clinically elevated. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",integer,,,brief;brief_bri;brief_bri_tscore,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_bri_tscore_teacher,Second Edition Behavior Regulation (BRI) index T score (teacher-completed),"Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. <br><br>The Behavior Regulation Index (BRI) captures the adolescent’s ability to regulate and monitor behavior effectively. It is composed of the Inhibit (control impulses; appropriately stop own behavior at the proper time) and Self-Monitor scales (keep track of the effect of own behavior on others). T scores from 60 to 64 are considered mildly elevated, and T scores from 65 to 69 are considered potentially clinically elevated. T scores at or above 70 are considered clinically elevated.  [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",integer,,,brief;brief_bri;brief_bri_tscore,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_child_age_parent,Child age (parent-completed),,integer,years,,brief,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_child_age_teacher,Child age (teacher-completed),,integer,years,,brief,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_child_sex_parent,Child sex (parent-completed),,choices,,sex_1m_2f,brief,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_child_sex_teacher,Child sex (teacher-completed),,choices,,sex_1m_2f,brief,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_cri_raw_parent,Second Edition Cognitive Regulation (CRI) index raw score (parent-completed),"Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. <br><br>The Cognitive Regulation Index (CRI) reflects the adolescent’s ability to control and manage cognitive processes and to problem solve effectively. It is composed of the Initiate (begin a task or activity; independently generate ideas), Working Memory (hold information in mind for the purpose of completing a task; stay with, or stick to, an activity), Plan/Organize (anticipate future events; set goals; develop appropriate steps ahead of time to carry out an associated task or action; carry out tasks in a systematic manner; understand an communicate main ideas or key concepts), Task-Monitor (check work; assess performance during or after finishing a task to ensure attainment of goal), and Organization of Materials (keep work space, play areas and materials in an orderly manner) scales and relates directly to the ability to actively problem solve in a variety of contexts and to complete tasks such as schoolwork.   [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",integer,,,brief;brief_cri;brief_cri_raw,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_cri_raw_teacher,Second Edition Cognitive Regulation (CRI) index raw score (teacher-completed),"Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. <br><br>The Cognitive Regulation Index (CRI) reflects the adolescent’s ability to control and manage cognitive processes and to problem solve effectively. It is composed of the Initiate (begin a task or activity; independently generate ideas), Working Memory (hold information in mind for the purpose of completing a task; stay with, or stick to, an activity), Plan/Organize (anticipate future events; set goals; develop appropriate steps ahead of time to carry out an associated task or action; carry out tasks in a systematic manner; understand an communicate main ideas or key concepts), Task-Monitor (check work; assess performance during or after finishing a task to ensure attainment of goal), and Organization of Materials (keep work space, play areas and materials in an orderly manner) scales and relates directly to the ability to actively problem solve in a variety of contexts and to complete tasks such as schoolwork.   [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",integer,,,brief;brief_cri;brief_cri_raw,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_cri_tscore_parent,Second Edition Cognitive Regulation (CRI) index T score (parent-completed),"Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. <br><br>The Cognitive Regulation Index (CRI) reflects the adolescent’s ability to control and manage cognitive processes and to problem solve effectively. It is composed of the Initiate (begin a task or activity; independently generate ideas), Working Memory (hold information in mind for the purpose of completing a task; stay with, or stick to, an activity), Plan/Organize (anticipate future events; set goals; develop appropriate steps ahead of time to carry out an associated task or action; carry out tasks in a systematic manner; understand an communicate main ideas or key concepts), Task-Monitor (check work; assess performance during or after finishing a task to ensure attainment of goal), and Organization of Materials (keep work space, play areas and materials in an orderly manner) scales and relates directly to the ability to actively problem solve in a variety of contexts and to complete tasks such as schoolwork. T scores from 60 to 64 are considered mildly elevated, and T scores from 65 to 69 are considered potentially clinically elevated. T scores at or above 70 are considered clinically elevated. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",integer,,,brief;brief_cri;brief_cri_tscore,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_cri_tscore_teacher,Second Edition Cognitive Regulation (CRI) index T score (teacher-completed),"Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. <br><br>The Cognitive Regulation Index (CRI) reflects the adolescent’s ability to control and manage cognitive processes and to problem solve effectively. It is composed of the Initiate (begin a task or activity; independently generate ideas), Working Memory (hold information in mind for the purpose of completing a task; stay with, or stick to, an activity), Plan/Organize (anticipate future events; set goals; develop appropriate steps ahead of time to carry out an associated task or action; carry out tasks in a systematic manner; understand an communicate main ideas or key concepts), Task-Monitor (check work; assess performance during or after finishing a task to ensure attainment of goal), and Organization of Materials (keep work space, play areas and materials in an orderly manner) scales and relates directly to the ability to actively problem solve in a variety of contexts and to complete tasks such as schoolwork. T scores from 60 to 64 are considered mildly elevated, and T scores from 65 to 69 are considered potentially clinically elevated. T scores at or above 70 are considered clinically elevated. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",integer,,,brief;brief_cri;brief_cri_tscore,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_ec_raw_parent,Emotional Control scale raw score (parent-completed),"Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. <br><br>The Emotional Control scale measures the impact of executive function difficulties on emotional expression and assesses a child’s ability to modulate or control his emotional responses.  [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24) and [Gioia GA, Espy KA, Isquith PK. BRIEF-P Behavior Rating Inventory of Executive Function-Preschool Version, professional manual. Lutz, FL PAR; 2003.](https://www.parinc.com/Products?pkey=26)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",integer,,,brief;brief_ec;brief_ec_raw,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_ec_raw_teacher,Emotional Control scale raw score (teacher-completed),"Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. <br><br>The Emotional Control scale measures the impact of executive function difficulties on emotional expression and assesses a child’s ability to modulate or control his emotional responses.  [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24) and [Gioia GA, Espy KA, Isquith PK. BRIEF-P Behavior Rating Inventory of Executive Function-Preschool Version, professional manual. Lutz, FL PAR; 2003.](https://www.parinc.com/Products?pkey=26)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",integer,,,brief;brief_ec;brief_ec_raw,,,
